peak.id	seqnames	start	end	summit	width	strand
peak.8692	chr8	36989967.0	36990100.0	36990034.0	134.0	+
peak.8693	chr8	38995209.0	38995342.0	38995276.0	134.0	+
peak.8694	chr8	39011092.0	39011225.0	39011159.0	134.0	+
peak.8695	chr8	40425750.0	40425883.0	40425817.0	134.0	+
peak.8696	chr8	40434961.0	40435094.0	40435028.0	134.0	+
peak.8697	chr8	40509220.0	40509353.0	40509287.0	134.0	+
peak.8698	chr8	40518730.0	40518863.0	40518797.0	134.0	+
peak.8699	chr8	40967890.0	40968023.0	40967957.0	134.0	+
peak.8700	chr8	41041284.0	41041417.0	41041351.0	134.0	+
peak.8701	chr8	41054791.0	41054924.0	41054858.0	134.0	+
peak.8702	chr8	41185031.0	41185164.0	41185098.0	134.0	+
peak.8703	chr8	41239366.0	41239499.0	41239433.0	134.0	+
peak.8704	chr8	41314976.0	41315109.0	41315043.0	134.0	+
peak.8705	chr8	44565934.0	44566067.0	44566001.0	134.0	+
peak.8706	chr8	44591715.0	44591848.0	44591782.0	134.0	+
peak.8707	chr8	45382138.0	45382271.0	45382205.0	134.0	+
peak.8708	chr8	45507431.0	45507564.0	45507498.0	134.0	+
peak.8709	chr8	45627625.0	45627758.0	45627692.0	134.0	+
peak.8710	chr8	45833974.0	45834107.0	45834041.0	134.0	+
peak.8711	chr8	45975860.0	45975993.0	45975927.0	134.0	+
peak.8712	chr8	46011356.0	46011489.0	46011423.0	134.0	+
peak.8713	chr8	46122599.0	46122732.0	46122666.0	134.0	+
peak.8714	chr8	46173786.0	46173919.0	46173853.0	134.0	+
peak.8715	chr8	46176984.0	46177117.0	46177051.0	134.0	+
peak.8716	chr8	46352234.0	46352367.0	46352301.0	134.0	+
peak.8717	chr8	46391381.0	46391514.0	46391448.0	134.0	+
peak.8718	chr8	46470751.0	46470884.0	46470818.0	134.0	+
peak.8719	chr8	46471872.0	46472005.0	46471939.0	134.0	+
peak.8720	chr8	46479915.0	46480048.0	46479982.0	134.0	+
peak.8721	chr8	46480677.0	46480810.0	46480744.0	134.0	+
peak.8722	chr8	46489861.0	46489994.0	46489928.0	134.0	+
peak.8723	chr8	46499575.0	46499708.0	46499642.0	134.0	+
peak.8724	chr8	46501322.0	46501455.0	46501389.0	134.0	+
peak.8725	chr8	46551788.0	46551921.0	46551855.0	134.0	+
peak.8726	chr8	46686808.0	46686941.0	46686875.0	134.0	+
peak.8727	chr8	46701724.0	46701857.0	46701791.0	134.0	+
peak.8728	chr8	46953502.0	46953635.0	46953569.0	134.0	+
peak.8729	chr8	47240339.0	47240472.0	47240406.0	134.0	+
peak.8730	chr8	47242653.0	47242786.0	47242720.0	134.0	+
peak.8731	chr8	47537442.0	47537575.0	47537509.0	134.0	+
peak.8732	chr8	47604470.0	47604603.0	47604537.0	134.0	+
peak.8733	chr8	47652492.0	47652625.0	47652559.0	134.0	+
peak.8734	chr8	47654548.0	47654681.0	47654615.0	134.0	+
peak.8735	chr8	47675958.0	47676091.0	47676025.0	134.0	+
peak.8736	chr8	47695175.0	47695308.0	47695242.0	134.0	+
peak.8737	chr8	47787699.0	47787832.0	47787766.0	134.0	+
peak.8738	chr8	47974918.0	47975051.0	47974985.0	134.0	+
peak.8739	chr8	48309238.0	48309371.0	48309305.0	134.0	+
peak.8740	chr8	53511647.0	53511780.0	53511714.0	134.0	+
peak.8741	chr8	54656451.0	54656584.0	54656518.0	134.0	+
peak.8742	chr8	54718689.0	54718822.0	54718756.0	134.0	+
peak.8743	chr8	54724127.0	54724260.0	54724194.0	134.0	+
peak.8744	chr8	57511655.0	57511788.0	57511722.0	134.0	+
peak.8745	chr8	57538533.0	57538666.0	57538600.0	134.0	+
peak.8746	chr8	57587045.0	57587178.0	57587112.0	134.0	+
peak.8747	chr8	57590398.0	57590531.0	57590465.0	134.0	+
peak.8748	chr8	57594380.0	57594513.0	57594447.0	134.0	+
peak.8749	chr8	57596195.0	57596328.0	57596262.0	134.0	+
peak.8750	chr8	57606222.0	57606355.0	57606289.0	134.0	+
peak.8751	chr8	57617297.0	57617430.0	57617364.0	134.0	+
peak.8752	chr8	57626573.0	57626706.0	57626640.0	134.0	+
peak.8753	chr8	57636064.0	57636197.0	57636131.0	134.0	+
peak.8754	chr8	57640365.0	57640498.0	57640432.0	134.0	+
peak.8755	chr8	57657750.0	57657883.0	57657817.0	134.0	+
peak.8756	chr8	57706155.0	57706288.0	57706222.0	134.0	+
peak.8757	chr8	57792557.0	57792690.0	57792624.0	134.0	+
peak.8758	chr8	57800210.0	57800343.0	57800277.0	134.0	+
peak.8759	chr8	57837524.0	57837657.0	57837591.0	134.0	+
peak.8760	chr8	57857156.0	57857289.0	57857223.0	134.0	+
peak.8761	chr8	58534719.0	58534852.0	58534786.0	134.0	+
peak.8762	chr8	60675462.0	60675595.0	60675529.0	134.0	+
peak.8763	chr8	60914254.0	60914387.0	60914321.0	134.0	+
peak.8764	chr8	60928069.0	60928202.0	60928136.0	134.0	+
peak.8765	chr8	60939150.0	60939283.0	60939217.0	134.0	+
peak.8766	chr8	60952366.0	60952499.0	60952433.0	134.0	+
peak.8767	chr8	60954793.0	60954926.0	60954860.0	134.0	+
peak.8768	chr8	61515367.0	61515500.0	61515434.0	134.0	+
peak.8769	chr8	64621970.0	64622103.0	64622037.0	134.0	+
peak.8770	chr8	64687880.0	64688013.0	64687947.0	134.0	+
peak.8771	chr8	64774209.0	64774342.0	64774276.0	134.0	+
peak.8772	chr8	65029423.0	65029556.0	65029490.0	134.0	+
peak.8773	chr8	65135529.0	65135662.0	65135596.0	134.0	+
peak.8774	chr8	65966514.0	65966647.0	65966581.0	134.0	+
peak.8775	chr8	66168143.0	66168276.0	66168210.0	134.0	+
peak.8776	chr8	66433701.0	66433834.0	66433768.0	134.0	+
peak.8777	chr8	66473462.0	66473595.0	66473529.0	134.0	+
peak.8778	chr8	67968501.0	67968634.0	67968568.0	134.0	+
peak.8779	chr8	67973175.0	67973308.0	67973242.0	134.0	+
peak.8780	chr8	67974590.0	67974723.0	67974657.0	134.0	+
peak.8781	chr8	68533060.0	68533193.0	68533127.0	134.0	+
peak.8782	chr8	68890535.0	68890668.0	68890602.0	134.0	+
peak.8783	chr8	69089894.0	69090027.0	69089961.0	134.0	+
peak.8784	chr8	69716916.0	69717049.0	69716983.0	134.0	+
peak.8785	chr8	69759076.0	69759209.0	69759143.0	134.0	+
peak.8786	chr8	69774904.0	69775037.0	69774971.0	134.0	+
peak.8787	chr8	69996422.0	69996555.0	69996489.0	134.0	+
peak.8788	chr8	70057848.0	70057981.0	70057915.0	134.0	+
peak.8789	chr8	70160521.0	70160654.0	70160588.0	134.0	+
peak.8790	chr8	70172285.0	70172418.0	70172352.0	134.0	+
peak.8791	chr8	70212661.0	70212794.0	70212728.0	134.0	+
peak.8792	chr8	70247942.0	70248075.0	70248009.0	134.0	+
peak.8793	chr8	70282658.0	70282791.0	70282725.0	134.0	+
peak.8794	chr8	70603367.0	70603500.0	70603434.0	134.0	+
peak.8795	chr8	70650252.0	70650385.0	70650319.0	134.0	+
peak.8796	chr8	70673580.0	70673713.0	70673647.0	134.0	+
peak.8797	chr8	70754519.0	70754652.0	70754586.0	134.0	+
peak.8798	chr8	70761163.0	70761296.0	70761230.0	134.0	+
peak.8799	chr8	70865694.0	70865827.0	70865761.0	134.0	+
peak.8800	chr8	70897482.0	70897615.0	70897549.0	134.0	+
peak.8801	chr8	70909249.0	70909382.0	70909316.0	134.0	+
peak.8802	chr8	70931477.0	70931610.0	70931544.0	134.0	+
peak.8803	chr8	71334684.0	71334817.0	71334751.0	134.0	+
peak.8804	chr8	71393101.0	71393234.0	71393168.0	134.0	+
peak.8805	chr8	71464714.0	71464847.0	71464781.0	134.0	+
peak.8806	chr8	71542713.0	71542846.0	71542780.0	134.0	+
peak.8807	chr8	71566598.0	71566731.0	71566665.0	134.0	+
peak.8808	chr8	71570191.0	71570324.0	71570258.0	134.0	+
peak.8809	chr8	71610911.0	71611044.0	71610978.0	134.0	+
peak.8810	chr8	71951012.0	71951145.0	71951079.0	134.0	+
peak.8811	chr8	71984717.0	71984850.0	71984784.0	134.0	+
peak.8812	chr8	72032583.0	72032716.0	72032650.0	134.0	+
peak.8813	chr8	72161148.0	72161281.0	72161215.0	134.0	+
peak.8814	chr8	72443742.0	72443875.0	72443809.0	134.0	+
peak.8815	chr8	72492786.0	72492919.0	72492853.0	134.0	+
peak.8816	chr8	72570705.0	72570838.0	72570772.0	134.0	+
peak.8817	chr8	72573563.0	72573696.0	72573630.0	134.0	+
peak.8818	chr8	73172806.0	73172939.0	73172873.0	134.0	+
peak.8819	chr8	73181685.0	73181818.0	73181752.0	134.0	+
peak.8820	chr8	73215495.0	73215628.0	73215562.0	134.0	+
peak.8821	chr8	73228972.0	73229105.0	73229039.0	134.0	+
peak.8822	chr8	73230296.0	73230429.0	73230363.0	134.0	+
peak.8823	chr8	73354648.0	73354781.0	73354715.0	134.0	+
peak.8824	chr8	74930026.0	74930159.0	74930093.0	134.0	+
peak.8825	chr8	77011949.0	77012082.0	77012016.0	134.0	+
peak.8826	chr8	77132806.0	77132939.0	77132873.0	134.0	+
peak.8827	chr8	77268056.0	77268189.0	77268123.0	134.0	+
peak.8828	chr8	77499803.0	77499936.0	77499870.0	134.0	+
peak.8829	chr8	77512993.0	77513126.0	77513060.0	134.0	+
peak.8830	chr8	77522214.0	77522347.0	77522281.0	134.0	+
peak.8831	chr8	77579320.0	77579453.0	77579387.0	134.0	+
peak.8832	chr8	78026584.0	78026717.0	78026651.0	134.0	+
peak.8833	chr8	78286045.0	78286178.0	78286112.0	134.0	+
peak.8834	chr8	78412131.0	78412264.0	78412198.0	134.0	+
peak.8835	chr8	79155131.0	79155264.0	79155198.0	134.0	+
peak.8836	chr8	79384674.0	79384807.0	79384741.0	134.0	+
peak.8837	chr8	79624483.0	79624616.0	79624550.0	134.0	+
peak.8838	chr8	79711823.0	79711956.0	79711890.0	134.0	+
peak.8839	chr8	80793727.0	80793860.0	80793794.0	134.0	+
peak.8840	chr8	80872355.0	80872488.0	80872422.0	134.0	+
peak.8841	chr8	81018697.0	81018830.0	81018764.0	134.0	+
peak.8842	chr8	81106875.0	81107008.0	81106942.0	134.0	+
peak.8843	chr8	81541311.0	81541444.0	81541378.0	134.0	+
peak.8844	chr8	81772742.0	81772875.0	81772809.0	134.0	+
peak.8845	chr8	81799575.0	81799708.0	81799642.0	134.0	+
peak.8846	chr8	82848077.0	82848210.0	82848144.0	134.0	+
peak.8847	chr8	82858651.0	82858784.0	82858718.0	134.0	+
peak.8848	chr8	82911576.0	82911709.0	82911643.0	134.0	+
peak.8849	chr8	82988212.0	82988345.0	82988279.0	134.0	+
peak.8850	chr8	83252040.0	83252173.0	83252107.0	134.0	+
peak.8851	chr8	83333015.0	83333148.0	83333082.0	134.0	+
peak.8852	chr8	83351936.0	83352069.0	83352003.0	134.0	+
peak.8853	chr8	83594550.0	83594683.0	83594617.0	134.0	+
peak.8854	chr8	83607826.0	83607959.0	83607893.0	134.0	+
peak.8855	chr8	83741693.0	83741826.0	83741760.0	134.0	+
peak.8856	chr8	83899008.0	83899141.0	83899075.0	134.0	+
peak.8857	chr8	83955446.0	83955579.0	83955513.0	134.0	+
peak.8858	chr8	84066560.0	84066693.0	84066627.0	134.0	+
peak.8859	chr8	84079222.0	84079355.0	84079289.0	134.0	+
peak.8860	chr8	84104892.0	84105025.0	84104959.0	134.0	+
peak.8861	chr8	84237087.0	84237220.0	84237154.0	134.0	+
peak.8862	chr8	84270509.0	84270642.0	84270576.0	134.0	+
peak.8863	chr8	84662843.0	84662976.0	84662910.0	134.0	+
peak.8864	chr8	84664025.0	84664158.0	84664092.0	134.0	+
peak.8865	chr8	84735780.0	84735913.0	84735847.0	134.0	+
peak.8866	chr8	84846876.0	84847009.0	84846943.0	134.0	+
peak.8867	chr8	84856917.0	84857050.0	84856984.0	134.0	+
peak.8868	chr8	84945314.0	84945447.0	84945381.0	134.0	+
peak.8869	chr8	84946847.0	84946980.0	84946914.0	134.0	+
peak.8870	chr8	84950813.0	84950946.0	84950880.0	134.0	+
peak.8871	chr8	85025478.0	85025611.0	85025545.0	134.0	+
peak.8872	chr8	85026717.0	85026850.0	85026784.0	134.0	+
peak.8873	chr8	85036702.0	85036835.0	85036769.0	134.0	+
peak.8874	chr8	85119750.0	85119883.0	85119817.0	134.0	+
peak.8875	chr8	85504981.0	85505114.0	85505048.0	134.0	+
peak.8876	chr8	85771696.0	85771829.0	85771763.0	134.0	+
peak.8877	chr8	86731320.0	86731453.0	86731387.0	134.0	+
peak.8878	chr8	86745315.0	86745448.0	86745382.0	134.0	+
peak.8879	chr8	86791667.0	86791800.0	86791734.0	134.0	+
peak.8880	chr8	86961636.0	86961769.0	86961703.0	134.0	+
peak.8881	chr8	87189843.0	87189976.0	87189910.0	134.0	+
peak.8882	chr8	87199945.0	87200078.0	87200012.0	134.0	+
peak.8883	chr8	87215033.0	87215166.0	87215100.0	134.0	+
peak.8884	chr8	87322083.0	87322216.0	87322150.0	134.0	+
peak.8885	chr8	87374347.0	87374480.0	87374414.0	134.0	+
peak.8886	chr8	87697151.0	87697284.0	87697218.0	134.0	+
peak.8887	chr8	87858981.0	87859114.0	87859048.0	134.0	+
peak.8888	chr8	88099678.0	88099811.0	88099745.0	134.0	+
peak.8889	chr8	88151865.0	88151998.0	88151932.0	134.0	+
peak.8890	chr8	88202219.0	88202352.0	88202286.0	134.0	+
peak.8891	chr8	88357843.0	88357976.0	88357910.0	134.0	+
peak.8892	chr8	88371636.0	88371769.0	88371703.0	134.0	+
peak.8893	chr8	88575115.0	88575248.0	88575182.0	134.0	+
peak.8894	chr8	88696709.0	88696842.0	88696776.0	134.0	+
peak.8895	chr8	88793828.0	88793961.0	88793895.0	134.0	+
peak.8896	chr8	89787683.0	89787816.0	89787750.0	134.0	+
peak.8897	chr8	90518122.0	90518255.0	90518189.0	134.0	+
peak.8898	chr8	90876919.0	90877052.0	90876986.0	134.0	+
peak.8899	chr8	90954853.0	90954986.0	90954920.0	134.0	+
peak.8900	chr8	91125624.0	91125757.0	91125691.0	134.0	+
peak.8901	chr8	91134193.0	91134326.0	91134260.0	134.0	+
peak.8902	chr8	91148849.0	91148982.0	91148916.0	134.0	+
peak.8903	chr8	91313349.0	91313482.0	91313416.0	134.0	+
peak.8904	chr8	91569318.0	91569451.0	91569385.0	134.0	+
peak.8905	chr8	91664934.0	91665067.0	91665001.0	134.0	+
peak.8906	chr8	91969843.0	91969976.0	91969910.0	134.0	+
peak.8907	chr8	92358848.0	92358981.0	92358915.0	134.0	+
peak.8908	chr8	92681389.0	92681522.0	92681456.0	134.0	+
peak.8909	chr8	92801503.0	92801636.0	92801570.0	134.0	+
peak.8910	chr8	92847446.0	92847579.0	92847513.0	134.0	+
peak.8911	chr8	93011424.0	93011557.0	93011491.0	134.0	+
peak.8912	chr8	93428354.0	93428487.0	93428421.0	134.0	+
peak.8913	chr8	93840586.0	93840719.0	93840653.0	134.0	+
peak.8914	chr8	94037058.0	94037191.0	94037125.0	134.0	+
peak.8915	chr8	94084141.0	94084274.0	94084208.0	134.0	+
peak.8916	chr8	94524352.0	94524485.0	94524419.0	134.0	+
peak.8917	chr8	94601726.0	94601859.0	94601793.0	134.0	+
peak.8918	chr8	94821953.0	94822086.0	94822020.0	134.0	+
peak.8919	chr8	95080917.0	95081050.0	95080984.0	134.0	+
peak.8920	chr8	95138421.0	95138554.0	95138488.0	134.0	+
peak.8921	chr8	95184359.0	95184492.0	95184426.0	134.0	+
peak.8922	chr8	95216080.0	95216213.0	95216147.0	134.0	+
peak.8923	chr8	95306551.0	95306684.0	95306618.0	134.0	+
peak.8924	chr8	95310695.0	95310828.0	95310762.0	134.0	+
peak.8925	chr8	95429917.0	95430050.0	95429984.0	134.0	+
peak.8926	chr8	95435104.0	95435237.0	95435171.0	134.0	+
peak.8927	chr8	95499387.0	95499520.0	95499454.0	134.0	+
peak.8928	chr8	95533939.0	95534072.0	95534006.0	134.0	+
peak.8929	chr8	95775028.0	95775161.0	95775095.0	134.0	+
peak.8930	chr8	95807558.0	95807691.0	95807625.0	134.0	+
peak.8931	chr8	95879937.0	95880070.0	95880004.0	134.0	+
peak.8932	chr8	95881696.0	95881829.0	95881763.0	134.0	+
peak.8933	chr8	95888482.0	95888615.0	95888549.0	134.0	+
peak.8934	chr8	102735232.0	102735365.0	102735299.0	134.0	+
peak.8935	chr8	103765384.0	103765517.0	103765451.0	134.0	+
peak.8936	chr8	104036890.0	104037023.0	104036957.0	134.0	+
peak.8937	chr8	104267405.0	104267538.0	104267472.0	134.0	+
peak.8938	chr8	104475727.0	104475860.0	104475794.0	134.0	+
peak.8939	chr8	104551493.0	104551626.0	104551560.0	134.0	+
peak.8940	chr8	104602227.0	104602360.0	104602294.0	134.0	+
peak.8941	chr8	104806291.0	104806424.0	104806358.0	134.0	+
peak.8942	chr8	105294810.0	105294943.0	105294877.0	134.0	+
peak.8943	chr8	105348081.0	105348214.0	105348148.0	134.0	+
peak.8944	chr8	105412424.0	105412557.0	105412491.0	134.0	+
peak.8945	chr8	105454362.0	105454495.0	105454429.0	134.0	+
peak.8946	chr8	105656705.0	105656838.0	105656772.0	134.0	+
peak.8947	chr8	105708140.0	105708273.0	105708207.0	134.0	+
peak.8948	chr8	105823587.0	105823720.0	105823654.0	134.0	+
peak.8949	chr8	105827299.0	105827432.0	105827366.0	134.0	+
peak.8950	chr8	105854901.0	105855034.0	105854968.0	134.0	+
peak.8951	chr8	105859389.0	105859522.0	105859456.0	134.0	+
peak.8952	chr8	105860445.0	105860578.0	105860512.0	134.0	+
peak.8953	chr8	105862210.0	105862343.0	105862277.0	134.0	+
peak.8954	chr8	105898209.0	105898342.0	105898276.0	134.0	+
peak.8955	chr8	106213614.0	106213747.0	106213681.0	134.0	+
peak.8956	chr8	106271507.0	106271640.0	106271574.0	134.0	+
peak.8957	chr8	106338059.0	106338192.0	106338126.0	134.0	+
peak.8958	chr8	106404847.0	106404980.0	106404914.0	134.0	+
peak.8959	chr8	106718231.0	106718364.0	106718298.0	134.0	+
peak.8960	chr8	106731867.0	106732000.0	106731934.0	134.0	+
peak.8961	chr8	106936554.0	106936687.0	106936621.0	134.0	+
peak.8962	chr8	106968467.0	106968600.0	106968534.0	134.0	+
peak.8963	chr8	107013166.0	107013299.0	107013233.0	134.0	+
peak.8964	chr8	107056728.0	107056861.0	107056795.0	134.0	+
peak.8965	chr8	107891939.0	107892072.0	107892006.0	134.0	+
peak.8966	chr8	108264299.0	108264432.0	108264366.0	134.0	+
peak.8967	chr8	108369050.0	108369183.0	108369117.0	134.0	+
peak.8968	chr8	108748956.0	108749089.0	108749023.0	134.0	+
peak.8969	chr8	108859151.0	108859284.0	108859218.0	134.0	+
peak.8970	chr8	109565803.0	109565936.0	109565870.0	134.0	+
peak.8971	chr8	109608367.0	109608500.0	109608434.0	134.0	+
peak.8972	chr8	109830979.0	109831112.0	109831046.0	134.0	+
peak.8973	chr8	109882272.0	109882405.0	109882339.0	134.0	+
peak.8974	chr8	109923960.0	109924093.0	109924027.0	134.0	+
peak.8975	chr8	109945570.0	109945703.0	109945637.0	134.0	+
peak.8976	chr8	109958237.0	109958370.0	109958304.0	134.0	+
peak.8977	chr8	110314097.0	110314230.0	110314164.0	134.0	+
peak.8978	chr8	110846731.0	110846864.0	110846798.0	134.0	+
peak.8979	chr8	110919606.0	110919739.0	110919673.0	134.0	+
peak.8980	chr8	110997842.0	110997975.0	110997909.0	134.0	+
peak.8981	chr8	111175976.0	111176109.0	111176043.0	134.0	+
peak.8982	chr8	111513032.0	111513165.0	111513099.0	134.0	+
peak.8983	chr8	111516521.0	111516654.0	111516588.0	134.0	+
peak.8984	chr8	111522141.0	111522274.0	111522208.0	134.0	+
peak.8985	chr8	111643341.0	111643474.0	111643408.0	134.0	+
peak.8986	chr8	111650818.0	111650951.0	111650885.0	134.0	+
peak.8987	chr8	111681055.0	111681188.0	111681122.0	134.0	+
peak.8988	chr8	111786657.0	111786790.0	111786724.0	134.0	+
peak.8989	chr8	111811261.0	111811394.0	111811328.0	134.0	+
peak.8990	chr8	111840390.0	111840523.0	111840457.0	134.0	+
peak.8991	chr8	111940502.0	111940635.0	111940569.0	134.0	+
peak.8992	chr8	112011276.0	112011409.0	112011343.0	134.0	+
peak.8993	chr8	112354635.0	112354768.0	112354702.0	134.0	+
peak.8994	chr8	112906826.0	112906959.0	112906893.0	134.0	+
peak.8995	chr8	113635050.0	113635183.0	113635117.0	134.0	+
peak.8996	chr8	114110411.0	114110544.0	114110478.0	134.0	+
peak.8997	chr8	114251662.0	114251795.0	114251729.0	134.0	+
peak.8998	chr8	114295380.0	114295513.0	114295447.0	134.0	+
peak.8999	chr8	114439385.0	114439518.0	114439452.0	134.0	+
peak.9000	chr8	114514815.0	114514948.0	114514882.0	134.0	+
peak.9001	chr8	114567907.0	114568040.0	114567974.0	134.0	+
peak.9002	chr8	114672173.0	114672306.0	114672240.0	134.0	+
peak.9003	chr8	114771009.0	114771142.0	114771076.0	134.0	+
peak.9004	chr8	115296298.0	115296431.0	115296365.0	134.0	+
peak.9005	chr8	115768741.0	115768874.0	115768808.0	134.0	+
peak.9006	chr8	116925192.0	116925325.0	116925259.0	134.0	+
peak.9007	chr8	117802003.0	117802136.0	117802070.0	134.0	+
peak.9008	chr8	118078229.0	118078362.0	118078296.0	134.0	+
peak.9009	chr8	118092677.0	118092810.0	118092744.0	134.0	+
peak.9010	chr8	118239271.0	118239404.0	118239338.0	134.0	+
peak.9011	chr8	118437948.0	118438081.0	118438015.0	134.0	+
peak.9012	chr8	118489083.0	118489216.0	118489150.0	134.0	+
peak.9013	chr8	118491371.0	118491504.0	118491438.0	134.0	+
peak.9014	chr8	118507514.0	118507647.0	118507581.0	134.0	+
peak.9015	chr8	118517369.0	118517502.0	118517436.0	134.0	+
peak.9016	chr8	118552617.0	118552750.0	118552684.0	134.0	+
peak.9017	chr8	119113927.0	119114060.0	119113994.0	134.0	+
peak.9018	chr8	119344302.0	119344435.0	119344369.0	134.0	+
peak.9019	chr8	119509677.0	119509810.0	119509744.0	134.0	+
peak.9020	chr8	119511969.0	119512102.0	119512036.0	134.0	+
peak.9021	chr8	119635606.0	119635739.0	119635673.0	134.0	+
peak.9022	chr8	119650208.0	119650341.0	119650275.0	134.0	+
peak.9023	chr8	119675630.0	119675763.0	119675697.0	134.0	+
peak.9024	chr8	119794328.0	119794461.0	119794395.0	134.0	+
peak.9025	chr8	119796306.0	119796439.0	119796373.0	134.0	+
peak.9026	chr8	119799769.0	119799902.0	119799836.0	134.0	+
peak.9027	chr8	119820669.0	119820802.0	119820736.0	134.0	+
peak.9028	chr8	119844662.0	119844795.0	119844729.0	134.0	+
peak.9029	chr8	119857480.0	119857613.0	119857547.0	134.0	+
peak.9030	chr8	119870643.0	119870776.0	119870710.0	134.0	+
peak.9031	chr8	119914549.0	119914682.0	119914616.0	134.0	+
peak.9032	chr8	120020446.0	120020579.0	120020513.0	134.0	+
peak.9033	chr8	120094918.0	120095051.0	120094985.0	134.0	+
peak.9034	chr8	120124980.0	120125113.0	120125047.0	134.0	+
peak.9035	chr8	120251221.0	120251354.0	120251288.0	134.0	+
peak.9036	chr8	120315041.0	120315174.0	120315108.0	134.0	+
peak.9037	chr8	120318521.0	120318654.0	120318588.0	134.0	+
peak.9038	chr8	120323233.0	120323366.0	120323300.0	134.0	+
peak.9039	chr8	120327081.0	120327214.0	120327148.0	134.0	+
peak.9040	chr8	120335717.0	120335850.0	120335784.0	134.0	+
peak.9041	chr8	120337020.0	120337153.0	120337087.0	134.0	+
peak.9042	chr8	120382056.0	120382189.0	120382123.0	134.0	+
peak.9043	chr8	120427046.0	120427179.0	120427113.0	134.0	+
peak.9044	chr8	120439418.0	120439551.0	120439485.0	134.0	+
peak.9045	chr8	120472387.0	120472520.0	120472454.0	134.0	+
peak.9046	chr8	120490928.0	120491061.0	120490995.0	134.0	+
peak.9047	chr8	120505065.0	120505198.0	120505132.0	134.0	+
peak.9048	chr8	120564297.0	120564430.0	120564364.0	134.0	+
peak.9049	chr8	120602897.0	120603030.0	120602964.0	134.0	+
peak.9050	chr8	120616952.0	120617085.0	120617019.0	134.0	+
peak.9051	chr8	120622237.0	120622370.0	120622304.0	134.0	+
peak.9052	chr8	120623849.0	120623982.0	120623916.0	134.0	+
peak.9053	chr8	120647604.0	120647737.0	120647671.0	134.0	+
peak.9054	chr8	121233296.0	121233429.0	121233363.0	134.0	+
peak.9055	chr8	121585540.0	121585673.0	121585607.0	134.0	+
peak.9056	chr8	121653083.0	121653216.0	121653150.0	134.0	+
peak.9057	chr8	121950074.0	121950207.0	121950141.0	134.0	+
peak.9058	chr8	122291863.0	122291996.0	122291930.0	134.0	+
peak.9059	chr8	122319819.0	122319952.0	122319886.0	134.0	+
peak.9060	chr8	122989034.0	122989167.0	122989101.0	134.0	+
peak.9061	chr8	123032981.0	123033114.0	123033048.0	134.0	+
peak.9062	chr8	123036095.0	123036228.0	123036162.0	134.0	+
peak.9063	chr8	123062832.0	123062965.0	123062899.0	134.0	+
peak.9064	chr8	123135508.0	123135641.0	123135575.0	134.0	+
peak.9065	chr8	123350132.0	123350265.0	123350199.0	134.0	+
