chip.peak.id	seqnames	cre.start	cre.end	summit	width	start	end	peak.id
peak.8458	chr7	123377853	123377986	123377920	134	123377720	123378120	peak.4095
peak.8459	chr7	123394074	123394207	123394141	134	123393941	123394341	peak.4096
peak.8460	chr7	123437632	123437765	123437699	134	123437499	123437899	peak.4097
peak.8461	chr7	123508005	123508138	123508072	134	123507872	123508272	peak.4098
peak.8462	chr7	124716283	124716416	124716350	134	124716150	124716550	peak.4099
peak.8463	chr7	125444585	125444718	125444652	134	125444452	125444852	peak.4100
peak.8464	chr7	125449929	125450062	125449996	134	125449796	125450196	peak.4101
peak.8465	chr7	125723434	125723567	125723501	134	125723301	125723701	peak.4102
peak.8466	chr7	125829414	125829547	125829481	134	125829281	125829681	peak.4103
peak.8467	chr7	125954505	125954638	125954572	134	125954372	125954772	peak.4104
peak.8468	chr7	126012721	126012854	126012788	134	126012588	126012988	peak.4105
peak.8469	chr7	126054706	126054839	126054773	134	126054573	126054973	peak.4106
peak.8470	chr7	126086350	126086483	126086417	134	126086217	126086617	peak.4107
peak.8471	chr7	126119532	126119665	126119599	134	126119399	126119799	peak.4108
peak.8472	chr7	126213533	126213666	126213600	134	126213400	126213800	peak.4109
peak.8473	chr7	126264130	126264263	126264197	134	126263997	126264397	peak.4110
peak.8474	chr7	126271916	126272049	126271983	134	126271783	126272183	peak.4111
peak.8475	chr7	126357174	126357307	126357241	134	126357041	126357441	peak.4112
peak.8476	chr7	126396806	126396939	126396873	134	126396673	126397073	peak.4113
peak.8477	chr7	126475379	126475512	126475446	134	126475246	126475646	peak.4114
peak.8478	chr7	126487108	126487241	126487175	134	126486975	126487375	peak.4115
peak.8479	chr7	126566417	126566550	126566484	134	126566284	126566684	peak.4116
peak.8480	chr7	126578686	126578819	126578753	134	126578553	126578953	peak.4117
peak.8481	chr7	126581837	126581970	126581904	134	126581704	126582104	peak.4118
peak.8482	chr7	126583541	126583674	126583608	134	126583408	126583808	peak.4119
peak.8483	chr7	126633664	126633797	126633731	134	126633531	126633931	peak.4120
peak.8484	chr7	126664700	126664833	126664767	134	126664567	126664967	peak.4121
peak.8485	chr7	126797252	126797385	126797319	134	126797119	126797519	peak.4122
peak.8486	chr7	126826083	126826216	126826150	134	126825950	126826350	peak.4123
peak.8487	chr7	126827933	126828066	126828000	134	126827800	126828200	peak.4124
peak.8488	chr7	126861885	126862018	126861952	134	126861752	126862152	peak.4125
peak.8489	chr7	126950487	126950620	126950554	134	126950354	126950754	peak.4126
peak.8490	chr7	126976031	126976164	126976098	134	126975898	126976298	peak.4127
peak.8491	chr7	126979744	126979877	126979811	134	126979611	126980011	
peak.8492	chr7	127027454	127027587	127027521	134	127027321	127027721	peak.4129
peak.8493	chr7	127042439	127042572	127042506	134	127042306	127042706	peak.4130
peak.8494	chr7	127209033	127209166	127209100	134	127208900	127209300	peak.4131
peak.8495	chr7	127260794	127260927	127260861	134	127260661	127261061	peak.4132
peak.8496	chr7	127449211	127449344	127449278	134	127449078	127449478	
peak.8497	chr7	127470918	127471051	127470985	134	127470785	127471185	peak.4134
peak.8498	chr7	127474805	127474938	127474872	134	127474672	127475072	peak.4135
peak.8499	chr7	127478403	127478536	127478470	134	127478270	127478670	peak.4136
peak.8500	chr7	127573212	127573345	127573279	134	127573079	127573479	peak.4137
peak.8501	chr7	127745535	127745668	127745602	134	127745402	127745802	peak.4138
peak.8502	chr7	127750594	127750727	127750661	134	127750461	127750861	peak.4139
peak.8503	chr7	127869392	127869525	127869459	134	127869259	127869659	peak.4140
peak.8504	chr7	127895664	127895797	127895731	134	127895531	127895931	peak.4141
peak.8505	chr7	128137968	128138101	128138035	134	128137835	128138235	peak.4142
peak.8506	chr7	128461710	128461843	128461777	134	128461577	128461977	peak.4143
peak.8507	chr7	128849511	128849644	128849578	134	128849378	128849778	peak.4144
peak.8508	chr7	129611292	129611425	129611359	134	129611159	129611559	peak.4145
peak.8509	chr7	129653789	129653922	129653856	134	129653656	129654056	peak.4146
peak.8510	chr7	130510627	130510760	130510694	134	130510494	130510894	peak.4147
peak.8511	chr7	130652032	130652165	130652099	134	130651899	130652299	peak.4148
peak.8512	chr7	130653277	130653410	130653344	134	130653144	130653544	peak.4149
peak.8513	chr7	130659876	130660009	130659943	134	130659743	130660143	peak.4150
peak.8514	chr7	130662341	130662474	130662408	134	130662208	130662608	peak.4151
peak.8515	chr7	130681493	130681626	130681560	134	130681360	130681760	peak.4152
peak.8516	chr7	130719785	130719918	130719852	134	130719652	130720052	peak.4153
peak.8517	chr7	130888121	130888254	130888188	134	130887988	130888388	peak.4154
peak.8518	chr7	130978259	130978392	130978326	134	130978126	130978526	peak.4155
peak.8519	chr7	131233673	131233806	131233740	134	131233540	131233940	
peak.8520	chr7	132088333	132088466	132088400	134	132088200	132088600	peak.4157
peak.8521	chr7	132720679	132720812	132720746	134	132720546	132720946	peak.4158
peak.8522	chr7	132781964	132782097	132782031	134	132781831	132782231	peak.4159
peak.8523	chr7	132786909	132787042	132786976	134	132786776	132787176	peak.4160
peak.8524	chr7	132922101	132922234	132922168	134	132921968	132922368	peak.4161
peak.8525	chr7	132969535	132969668	132969602	134	132969402	132969802	peak.4162
peak.8526	chr7	133011731	133011864	133011798	134	133011598	133011998	peak.4163
peak.8527	chr7	133015479	133015612	133015546	134	133015346	133015746	peak.4164
peak.8528	chr7	133026541	133026674	133026608	134	133026408	133026808	peak.4165
peak.8529	chr7	133435820	133435953	133435887	134	133435687	133436087	peak.4166
peak.8530	chr7	133709201	133709334	133709268	134	133709068	133709468	peak.4167
peak.8531	chr7	133769148	133769281	133769215	134	133769015	133769415	peak.4168
peak.8532	chr7	133780312	133780445	133780379	134	133780179	133780579	peak.4169
peak.8533	chr7	133790000	133790133	133790067	134	133789867	133790267	peak.4170
peak.8534	chr7	134321238	134321371	134321305	134	134321105	134321505	peak.4171
peak.8535	chr7	134875333	134875466	134875400	134	134875200	134875600	peak.4172
peak.8536	chr7	135052686	135052819	135052753	134	135052553	135052953	
peak.8537	chr7	135057165	135057298	135057232	134	135057032	135057432	
peak.8538	chr7	136008650	136008783	136008717	134	136008517	136008917	peak.4175
peak.8539	chr7	136136843	136136976	136136910	134	136136710	136137110	peak.4176
peak.8540	chr7	136349846	136349979	136349913	134	136349713	136350113	peak.4177
peak.8541	chr7	136491618	136491751	136491685	134	136491485	136491885	peak.4178
peak.8542	chr7	136531455	136531588	136531522	134	136531322	136531722	peak.4179
peak.8543	chr7	136570796	136570929	136570863	134	136570663	136571063	peak.4180
peak.8544	chr7	136577231	136577364	136577298	134	136577098	136577498	peak.4181
peak.8545	chr7	137002611	137002744	137002678	134	137002478	137002878	peak.4182
peak.8546	chr7	137228777	137228910	137228844	134	137228644	137229044	peak.4183
peak.8547	chr7	137316502	137316635	137316569	134	137316369	137316769	peak.4184
peak.8548	chr7	137468238	137468371	137468305	134	137468105	137468505	peak.4185
peak.8549	chr7	138141135	138141268	138141202	134	138141002	138141402	peak.4186
peak.8550	chr7	138197937	138198070	138198004	134	138197804	138198204	peak.4187
peak.8551	chr7	139213213	139213346	139213280	134	139213080	139213480	peak.4188
peak.8552	chr7	139273362	139273495	139273429	134	139273229	139273629	peak.4189
peak.8553	chr7	139277649	139277782	139277716	134	139277516	139277916	peak.4190
peak.8554	chr7	139388700	139388833	139388767	134	139388567	139388967	peak.4191
peak.8555	chr7	139457530	139457663	139457597	134	139457397	139457797	peak.4192
peak.8556	chr7	139498197	139498330	139498264	134	139498064	139498464	peak.4193
peak.8557	chr7	139557120	139557253	139557187	134	139556987	139557387	peak.4194
peak.8558	chr7	140001694	140001827	140001761	134	140001561	140001961	peak.4195
peak.8559	chr7	140059706	140059839	140059773	134	140059573	140059973	peak.4196
peak.8560	chr7	140905677	140905810	140905744	134	140905544	140905944	peak.4197
peak.8561	chr7	141168302	141168435	141168369	134	141168169	141168569	peak.4198
peak.8562	chr7	141172450	141172583	141172517	134	141172317	141172717	peak.4199
peak.8563	chr7	141293121	141293254	141293188	134	141292988	141293388	peak.4200
peak.8564	chr7	141327985	141328118	141328052	134	141327852	141328252	peak.4201
peak.8565	chr7	141377024	141377157	141377091	134	141376891	141377291	peak.4202
peak.8566	chr7	141433145	141433278	141433212	134	141433012	141433412	peak.4203
peak.8567	chr7	141447251	141447384	141447318	134	141447118	141447518	peak.4204
peak.8568	chr7	141597089	141597222	141597156	134	141596956	141597356	peak.4205
peak.8569	chr7	141689598	141689731	141689665	134	141689465	141689865	peak.4206
peak.8570	chr7	141966500	141966633	141966567	134	141966367	141966767	peak.4207
peak.8571	chr7	142088997	142089130	142089064	134	142088864	142089264	peak.4208
peak.8572	chr7	142131902	142132035	142131969	134	142131769	142132169	peak.4209
peak.8573	chr7	142284702	142284835	142284769	134	142284569	142284969	
peak.8574	chr7	142372767	142372900	142372834	134	142372634	142373034	peak.4211
peak.8575	chr7	142869542	142869675	142869609	134	142869409	142869809	peak.4212
peak.8576	chr7	143069233	143069366	143069300	134	143069100	143069500	peak.4213
peak.8577	chr7	143280480	143280613	143280547	134	143280347	143280747	peak.4214
peak.8578	chr7	143340764	143340897	143340831	134	143340631	143341031	peak.4215
peak.8579	chr7	144111388	144111521	144111455	134	144111255	144111655	peak.4216
peak.8580	chr7	144628188	144628321	144628255	134	144628055	144628455	peak.4217
peak.8582	chr7	144926445	144926578	144926512	134	144926312	144926712	peak.4219
peak.8583	chr8	3400633	3400766	3400700	134	3400500	3400900	peak.4220
peak.8584	chr8	3413754	3413887	3413821	134	3413621	3414021	peak.4221
peak.8585	chr8	3516806	3516939	3516873	134	3516673	3517073	peak.4222
peak.8586	chr8	3567609	3567742	3567676	134	3567476	3567876	
peak.8587	chr8	3609569	3609702	3609636	134	3609436	3609836	peak.4224
peak.8588	chr8	3641218	3641351	3641285	134	3641085	3641485	peak.4225
peak.8589	chr8	4166170	4166303	4166237	134	4166037	4166437	peak.4226
peak.8590	chr8	4267061	4267194	4267128	134	4266928	4267328	peak.4227
peak.8591	chr8	4411896	4412029	4411963	134	4411763	4412163	peak.4228
peak.8592	chr8	4487461	4487594	4487528	134	4487328	4487728	peak.4229
peak.8593	chr8	4512259	4512392	4512326	134	4512126	4512526	peak.4230
peak.8594	chr8	4677817	4677950	4677884	134	4677684	4678084	peak.4231
peak.8595	chr8	7934520	7934653	7934587	134	7934387	7934787	peak.4232
peak.8596	chr8	7989237	7989370	7989304	134	7989104	7989504	peak.4233
peak.8597	chr8	9983966	9984099	9984033	134	9983833	9984233	peak.4234
peak.8598	chr8	10176417	10176550	10176484	134	10176284	10176684	peak.4235
peak.8599	chr8	10300429	10300562	10300496	134	10300296	10300696	peak.4236
peak.8600	chr8	10572922	10573055	10572989	134	10572789	10573189	peak.4237
peak.8601	chr8	10699702	10699835	10699769	134	10699569	10699969	peak.4238
peak.8602	chr8	11809429	11809562	11809496	134	11809296	11809696	peak.4239
peak.8603	chr8	12109520	12109653	12109587	134	12109387	12109787	peak.4240
peak.8604	chr8	12328043	12328176	12328110	134	12327910	12328310	peak.4241
peak.8605	chr8	12339843	12339976	12339910	134	12339710	12340110	peak.4242
peak.8606	chr8	12719181	12719314	12719248	134	12719048	12719448	peak.4243
peak.8607	chr8	12768385	12768518	12768452	134	12768252	12768652	peak.4244
peak.8608	chr8	12902671	12902804	12902738	134	12902538	12902938	peak.4245
peak.8609	chr8	12947743	12947876	12947810	134	12947610	12948010	peak.4246
peak.8610	chr8	13106440	13106573	13106507	134	13106307	13106707	peak.4247
peak.8611	chr8	13117806	13117939	13117873	134	13117673	13118073	peak.4248
peak.8612	chr8	13181249	13181382	13181316	134	13181116	13181516	peak.4249
peak.8613	chr8	13188284	13188417	13188351	134	13188151	13188551	peak.4250
peak.8614	chr8	13226384	13226517	13226451	134	13226251	13226651	peak.4251
peak.8615	chr8	13228514	13228647	13228581	134	13228381	13228781	peak.4252
peak.8616	chr8	13232865	13232998	13232932	134	13232732	13233132	peak.4253
peak.8617	chr8	13293725	13293858	13293792	134	13293592	13293992	peak.4254
peak.8618	chr8	13353131	13353264	13353198	134	13352998	13353398	peak.4255
peak.8619	chr8	13404781	13404914	13404848	134	13404648	13405048	peak.4256
peak.8620	chr8	13406205	13406338	13406272	134	13406072	13406472	peak.4257
peak.8621	chr8	13489898	13490031	13489965	134	13489765	13490165	peak.4258
peak.8622	chr8	13507020	13507153	13507087	134	13506887	13507287	peak.4259
peak.8623	chr8	13514100	13514233	13514167	134	13513967	13514367	peak.4260
peak.8624	chr8	13785947	13786080	13786014	134	13785814	13786214	peak.4261
peak.8625	chr8	14090318	14090451	14090385	134	14090185	14090585	peak.4262
peak.8626	chr8	14888727	14888860	14888794	134	14888594	14888994	peak.4263
peak.8627	chr8	15392359	15392492	15392426	134	15392226	15392626	peak.4264
peak.8628	chr8	17159332	17159465	17159399	134	17159199	17159599	peak.4265
peak.8629	chr8	18671910	18672043	18671977	134	18671777	18672177	peak.4266
peak.8630	chr8	18779501	18779634	18779568	134	18779368	18779768	peak.4267
peak.8631	chr8	18789058	18789191	18789125	134	18788925	18789325	peak.4268
peak.8632	chr8	18814672	18814805	18814739	134	18814539	18814939	peak.4269
peak.8633	chr8	18821129	18821262	18821196	134	18820996	18821396	peak.4270
peak.8634	chr8	18840974	18841107	18841041	134	18840841	18841241	peak.4271
peak.8635	chr8	18856037	18856170	18856104	134	18855904	18856304	peak.4272
peak.8636	chr8	18859570	18859703	18859637	134	18859437	18859837	peak.4273
peak.8637	chr8	18891051	18891184	18891118	134	18890918	18891318	peak.4274
peak.8638	chr8	22040108	22040241	22040175	134	22039975	22040375	
peak.8639	chr8	22059640	22059773	22059707	134	22059507	22059907	peak.4276
peak.8640	chr8	22640186	22640319	22640253	134	22640053	22640453	peak.4277
peak.8641	chr8	22730345	22730478	22730412	134	22730212	22730612	peak.4278
peak.8642	chr8	22805741	22805874	22805808	134	22805608	22806008	peak.4279
peak.8643	chr8	22807545	22807678	22807612	134	22807412	22807812	peak.4280
peak.8644	chr8	23246272	23246405	23246339	134	23246139	23246539	peak.4281
peak.8645	chr8	24996172	24996305	24996239	134	24996039	24996439	peak.4282
peak.8646	chr8	25106157	25106290	25106224	134	25106024	25106424	peak.4283
peak.8647	chr8	25135505	25135638	25135572	134	25135372	25135772	peak.4284
peak.8648	chr8	25638247	25638380	25638314	134	25638114	25638514	peak.4285
peak.8649	chr8	25679243	25679376	25679310	134	25679110	25679510	peak.4286
peak.8650	chr8	25748324	25748457	25748391	134	25748191	25748591	peak.4287
peak.8651	chr8	25828943	25829076	25829010	134	25828810	25829210	peak.4288
peak.8652	chr8	25840810	25840943	25840877	134	25840677	25841077	peak.4289
peak.8653	chr8	26012661	26012794	26012728	134	26012528	26012928	peak.4290
peak.8654	chr8	26067907	26068040	26067974	134	26067774	26068174	peak.4291
peak.8655	chr8	26091563	26091696	26091630	134	26091430	26091830	peak.4292
peak.8656	chr8	26098297	26098430	26098364	134	26098164	26098564	peak.4293
peak.8657	chr8	26105470	26105603	26105537	134	26105337	26105737	peak.4294
peak.8658	chr8	26259297	26259430	26259364	134	26259164	26259564	peak.4295
peak.8659	chr8	26260290	26260423	26260357	134	26260157	26260557	peak.4296
peak.8660	chr8	26472079	26472212	26472146	134	26471946	26472346	peak.4297
peak.8661	chr8	26544782	26544915	26544849	134	26544649	26545049	peak.4298
peak.8662	chr8	26627562	26627695	26627629	134	26627429	26627829	peak.4299
peak.8663	chr8	26981245	26981378	26981312	134	26981112	26981512	peak.4300
peak.8664	chr8	31066102	31066235	31066169	134	31065969	31066369	peak.4301
peak.8665	chr8	31111564	31111697	31111631	134	31111431	31111831	peak.4302
peak.8666	chr8	31150040	31150173	31150107	134	31149907	31150307	peak.4303
peak.8667	chr8	33219709	33219842	33219776	134	33219576	33219976	peak.4304
peak.8668	chr8	33220579	33220712	33220646	134	33220446	33220846	peak.4305
peak.8669	chr8	33508159	33508292	33508226	134	33508026	33508426	peak.4306
peak.8670	chr8	33663260	33663393	33663327	134	33663127	33663527	peak.4307
peak.8671	chr8	33740690	33740823	33740757	134	33740557	33740957	peak.4308
peak.8672	chr8	34108436	34108569	34108503	134	34108303	34108703	peak.4309
peak.8673	chr8	34159304	34159437	34159371	134	34159171	34159571	peak.4310
peak.8674	chr8	34250576	34250709	34250643	134	34250443	34250843	peak.4311
peak.8675	chr8	34452957	34453090	34453024	134	34452824	34453224	peak.4312
peak.8676	chr8	34472689	34472822	34472756	134	34472556	34472956	peak.4313
peak.8677	chr8	34892359	34892492	34892426	134	34892226	34892626	peak.4314
peak.8678	chr8	34990515	34990648	34990582	134	34990382	34990782	peak.4315
peak.8679	chr8	35543024	35543157	35543091	134	35542891	35543291	peak.4316
peak.8680	chr8	35587402	35587535	35587469	134	35587269	35587669	peak.4317
peak.8681	chr8	35588992	35589125	35589059	134	35588859	35589259	peak.4318
peak.8682	chr8	35648778	35648911	35648845	134	35648645	35649045	peak.4319
peak.8683	chr8	35836630	35836763	35836697	134	35836497	35836897	peak.4320
peak.8684	chr8	36005789	36005922	36005856	134	36005656	36006056	peak.4321
peak.8685	chr8	36291077	36291210	36291144	134	36290944	36291344	peak.4322
