peak.id	seqnames	start	end	width	strand	WT	E80A	K88N	R90W	chip.e80a.lfc	chip.e80a.p.value	chip.e80a.fdr	chip.k88n.lfc	chip.k88n.p.value	chip.k88n.fdr	chip.r90w.lfc	chip.r90w.p.value	chip.r90w.fdr
peak.9310	chr9	54500677	54501077	401	*	76.92875568	122.1389896	13.21208946	14.70563045	0.15213287	0.593452662	0.906028972	-1.897396175	0.101174796	0.117139731	-2.106603986	0.05616872	0.067110323
peak.9311	chr9	54531430	54531830	401	*	212.0231559	179.8946359	12.01099042	20.83297648	-0.04757634	0.838007511	0.980218335	-3.541718088	9.92E-05	0.000314787	-3.182155198	0.000216462	0.000580062
peak.9312	chr9	54707262	54707662	401	*	224.2191781	132.5539422	67.26154634	33.08766852	-0.242202391	0.284201132	0.639748259	-1.476994939	0.021003883	0.028227197	-2.816081269	1.97E-05	0.000101449
peak.9313	chr9	54816668	54817068	401	*	186.6929559	84.26643471	76.87033868	51.46970659	-0.513485853	0.093755974	0.324427223	-1.042827567	0.096693596	0.112428031	-1.97191274	0.001850549	0.003247876
peak.9314	chr9	54845528	54845928	401	*	88.18662236	11.36176648	15.61428754	8.578284432	-2.174887685	7.46E-05	0.002788879	-2.19819842	0.001308018	0.002567977	-3.238750993	1.44E-05	8.07E-05
peak.9315	chr9	54984106	54984506	401	*	43.15515562	108.8835954	8.407693293	14.70563045	0.872462676	0.023923731	0.129596762	-2.044424532	0.006479251	0.009978696	-1.643131269	0.015565631	0.020745735
peak.9316	chr9	55341068	55341468	401	*	154.7956669	28.4044162	8.407693293	19.60750727	-1.875707645	0.000256186	0.006265715	-3.756258703	6.81E-07	6.89E-06	-2.969946954	6.57E-06	4.72E-05
peak.9317	chr9	55433912	55434312	401	*	104.1352668	85.21324859	6.005495209	17.15656886	-0.063935638	0.721963013	0.955175535	-3.613605228	1.48E-05	7.12E-05	-2.625263404	0.000174919	0.000490426
peak.9318	chr9	55575664	55576064	401	*	16.88680003	6.627697112	80.4736358	20.83297648	-0.527918757	0.116203816	0.373737625	2.294362839	0.000255824	0.000671991	0.088511666	0.895726096	0.902611353
peak.9319	chr9	55598046	55598446	401	*	90.06293348	24.6171607	33.63077317	26.9603225	-1.382218829	0.003059501	0.032241174	-1.213936435	0.038489907	0.048647996	-1.791178995	0.002573521	0.004290075
peak.9320	chr9	55677085	55677485	401	*	111.6405113	19.88309134	158.5450735	39.21501455	-1.876618415	0.000280347	0.006531695	0.654890784	0.257495241	0.278851549	-1.615521895	0.00788508	0.011284619
peak.9321	chr9	55695195	55695595	401	*	235.4770448	118.3517341	242.6220064	79.6554983	-0.426529336	0.114250506	0.369997026	0.216547075	0.700952242	0.716622902	-1.676289472	0.003573174	0.00566819
peak.9322	chr9	55882671	55883071	401	*	13.1341778	12.30858035	73.26704155	12.25469205	-0.015662456	0.937572323	0.996084524	2.484708052	0.000107811	0.000336294	-0.291226369	0.689848974	0.707183309
peak.9323	chr9	56418438	56418838	401	*	130.4036224	108.8835954	32.42967413	23.28391489	-0.056793167	0.734488972	0.960066472	-1.743208223	0.005967793	0.009307637	-2.460269159	0.000140157	0.000414508
peak.9324	chr9	56461000	56461400	401	*	106.9497335	179.8946359	15.61428754	18.38203807	0.32419215	0.171032862	0.474098507	-2.474649607	0.000185471	0.000521612	-2.575139304	6.33E-05	0.00022903
peak.9325	chr9	56527958	56528358	401	*	199.8271337	235.7566544	19.21758467	51.46970659	0.080869208	0.633238523	0.926986731	-3.042477715	5.04E-06	3.05E-05	-1.990900577	0.001055969	0.002034944
peak.9326	chr9	56532016	56532416	401	*	198.8889781	135.3943839	30.02747605	31.86219932	-0.157542488	0.397621544	0.765501277	-2.444552119	8.06E-05	0.000266458	-2.720577687	9.44E-06	6.03E-05
peak.9327	chr9	56830336	56830736	401	*	27.20651115	200.7245411	8.407693293	14.70563045	2.352194291	3.61E-06	0.000422443	-1.428071475	0.063055193	0.076038534	-0.946727325	0.171338551	0.189515203
peak.9328	chr9	56919444	56919844	401	*	17.82495558	71.01104049	8.407693293	13.48016125	1.407640878	0.0047109	0.043166419	-0.822188065	0.315221581	0.337139305	-0.541717187	0.47589606	0.497661143
peak.9329	chr9	57073423	57073823	401	*	81.61953346	176.1073804	9.608792334	25.7348533	0.6560231	0.04747691	0.206221347	-2.755490123	0.000130189	0.000392763	-1.741931951	0.004759452	0.007252779
peak.9330	chr9	57076031	57076431	401	*	128.5273113	142.022081	26.42417892	29.41126091	0.054617365	0.753636265	0.96538958	-1.978807036	0.00301573	0.005180059	-2.159799293	0.000988296	0.001931411
peak.9331	chr9	57147949	57148349	401	*	79.74322235	73.85148211	6.005495209	17.15656886	-0.015682642	0.927528651	0.996084524	-3.255989729	8.35E-05	0.000273209	-2.197952427	0.001400557	0.00257148
peak.9332	chr9	57158165	57158565	401	*	74.11428901	77.6387376	28.826377	18.38203807	0.031726683	0.858582082	0.984074704	-1.106988235	0.100950803	0.116935473	-2.051230476	0.00328186	0.005275874
peak.9333	chr9	57279674	57280074	401	*	173.5587781	114.5644787	9.608792334	28.1857917	-0.182103714	0.346766247	0.713712737	-3.769788806	1.89E-07	2.74E-06	-2.679059979	1.42E-05	8.02E-05
peak.9334	chr9	57448331	57448731	401	*	148.228578	113.6176648	7.206594251	25.7348533	-0.098487226	0.563092702	0.889503847	-3.897671997	4.03E-07	4.83E-06	-2.547292697	4.58E-05	0.000181056
peak.9335	chr9	57458042	57458442	401	*	145.4141113	35.97892718	12.01099042	14.70563045	-1.454602623	0.002658756	0.029807166	-3.212105827	6.50E-06	3.71E-05	-3.213732215	2.59E-06	2.56E-05
peak.9336	chr9	57465725	57466125	401	*	29.08282227	57.75564626	4.804396167	8.578284432	0.250785995	0.3990462	0.766524406	-1.951119884	0.093938414	0.109483462	-1.617119758	0.133755177	0.150312138
peak.9337	chr9	57487179	57487579	401	*	209.2086892	188.4159608	7.206594251	19.60750727	-0.023606746	0.883141772	0.991375825	-4.341725608	2.69E-08	6.72E-07	-3.32867894	3.93E-07	8.56E-06
peak.9338	chr9	57499731	57500131	401	*	33.77360005	47.34069366	12.01099042	9.803753636	0.168161577	0.382397161	0.748502666	-1.266618405	0.066321277	0.079617924	-1.817078878	0.010306409	0.014332759
peak.9339	chr9	57514372	57514772	401	*	36.58806672	61.54290176	9.608792334	6.127346023	0.301984458	0.214863045	0.543486869	-1.63330134	0.029542844	0.038330066	-2.43346106	0.002437197	0.004092659
peak.9340	chr9	57605492	57605892	401	*	157.6101336	106.0431538	28.826377	42.89142216	-0.16245356	0.398433311	0.766463767	-2.164935534	0.000650718	0.001438886	-1.937334222	0.001519334	0.0027485
peak.9341	chr9	57718491	57718891	401	*	16.88680003	56.80883239	13.21208946	6.127346023	1.225220264	0.007976356	0.06170223	-0.214022164	0.769277936	0.782084652	-1.498293285	0.067476295	0.079681351
peak.9342	chr9	57772468	57772868	401	*	52.53671119	79.53236535	7.206594251	11.02922284	0.219309797	0.283944236	0.639577392	-2.519518765	0.000914255	0.001902424	-2.248939206	0.001116226	0.002127299
peak.9343	chr9	57774137	57774537	401	*	37.52622228	82.37280697	13.21208946	9.803753636	0.597671954	0.067554081	0.26318888	-1.277485799	0.072747734	0.086634656	-1.916849548	0.009071902	0.012784139
peak.9344	chr9	57777603	57778003	401	*	280.5085116	262.2674429	9.608792334	26.9603225	-0.008557839	0.958062693	0.997926674	-4.384102816	4.31E-09	2.03E-07	-3.336369723	2.41E-07	6.39E-06
peak.9345	chr9	57817434	57817834	401	*	179.1877114	69.11741274	10.80989138	30.63673011	-0.711181215	0.048568461	0.20907834	-3.618849419	1.48E-06	1.23E-05	-2.498820648	0.000153628	0.000443994
peak.9346	chr9	57825669	57826069	401	*	170.7443114	155.2774752	12.01099042	24.50938409	-0.021991039	0.887393991	0.991375825	-3.459274654	7.17E-07	7.15E-06	-2.790521983	8.57E-06	5.63E-05
peak.9347	chr9	57827049	57827449	401	*	182.9403336	171.373311	14.4131885	24.50938409	-0.012470343	0.933891001	0.996084524	-3.315943032	6.75E-07	6.84E-06	-2.865725312	3.23E-06	2.92E-05
peak.9348	chr9	57828585	57828985	401	*	85.37215569	69.11741274	42.03846646	17.15656886	-0.06832834	0.679344127	0.943654643	-0.815727967	0.175783371	0.195045943	-2.354613386	0.000324289	0.000793728
peak.9349	chr9	57945776	57946176	401	*	220.4665559	130.6603145	4.804396167	26.9603225	-0.259951312	0.237778035	0.576416252	-4.888635118	8.60E-09	3.10E-07	-3.06459813	1.04E-06	1.50E-05
peak.9350	chr9	58144691	58145091	401	*	118.2076002	180.8414498	32.42967413	11.02922284	0.237302358	0.248725134	0.594859041	-1.631818904	0.006270359	0.00970105	-3.346134644	1.07E-06	1.53E-05
peak.9351	chr9	58146289	58146689	401	*	58.16564454	110.7772232	6.005495209	12.25469205	0.41948617	0.133147927	0.404420888	-2.844930645	0.000614422	0.001372642	-2.235891659	0.001999212	0.003463047
peak.9352	chr9	58175746	58176146	401	*	50.66040008	117.4049203	4.804396167	7.352815227	0.699114382	0.046268277	0.202632381	-2.946794626	0.000630712	0.001401709	-2.708653611	0.000487754	0.001093138
peak.9353	chr9	58303838	58304238	401	*	56.28933342	96.57501506	14.4131885	12.25469205	0.340563508	0.160289103	0.456139642	-1.710689997	0.010200191	0.014872946	-2.230018427	0.001031678	0.001998317
peak.9354	chr9	58322798	58323198	401	*	30.02097783	58.70246014	2.402198084	7.352815227	0.44164058	0.121744479	0.385008593				-2.025295556	0.009436767	0.013248935
peak.9355	chr9	58544742	58545142	401	*	139.785178	68.17059887	44.44066455	22.05844568	-0.43795732	0.119554458	0.380605382	-1.401115427	0.024552308	0.032454731	-2.684102783	4.21E-05	0.000170476
peak.9356	chr9	58556033	58556433	401	*	146.3522669	296.3527423	12.01099042	26.9603225	0.520356356	0.086358804	0.307860682	-3.213074479	8.25E-06	4.46E-05	-2.507455259	0.000118275	0.000365348
peak.9357	chr9	58721010	58721410	401	*	151.9812002	147.7029642	36.03297125	37.98954534	0.005278474	0.97413415	0.998372598	-1.797491259	0.004492009	0.00730611	-2.062732295	0.000976152	0.001913001
peak.9358	chr9	58748724	58749124	401	*	52.53671119	67.223785	9.608792334	24.50938409	0.118977225	0.516137858	0.862325273	-2.128124048	0.003908551	0.006479325	-1.219487271	0.058257795	0.069446004
peak.9359	chr9	58811211	58811611	401	*	110.7023557	71.01104049	8.407693293	26.9603225	-0.18879703	0.355469849	0.722934122	-3.304279065	1.40E-05	6.77E-05	-2.105123107	0.001044004	0.002015838
peak.9360	chr9	59013222	59013622	401	*	37.52622228	65.33015725	19.21758467	17.15656886	0.350196215	0.155200747	0.44714521	-0.773503934	0.223742826	0.244019907	-1.212516936	0.057899036	0.069043459
peak.9361	chr9	59274861	59275261	401	*	462.5106896	366.4169689	19.21758467	50.24423739	-0.076608632	0.65117457	0.933423003	-4.178568353	4.72E-10	5.01E-08	-3.210589274	1.74E-07	5.51E-06
peak.9362	chr9	59352600	59353000	401	*	193.2600448	191.2564024	8.407693293	20.83297648	0.008998026	0.956322895	0.997926674	-4.043857664	1.26E-07	2.02E-06	-3.233633445	1.28E-06	1.67E-05
peak.9363	chr9	59461761	59462161	401	*	33.77360005	64.38334338	7.206594251	14.70563045	0.437007435	0.11579507	0.372910951	-1.918575021	0.012954224	0.018355085	-1.248088506	0.062713238	0.074387327
peak.9364	chr9	59546952	59547352	401	*	12.19602224	49.23432141	6.005495209	11.02922284	1.449173569	0.003614162	0.036075576	-0.782303081	0.356633235	0.378458496	-0.310983465	0.681307994	0.699010768
peak.9365	chr9	59564297	59564697	401	*	35.64991117	52.07476303	7.206594251	11.02922284	0.191559653	0.358290176	0.725341015	-1.984335509	0.011742124	0.016841512	-1.648714831	0.020926603	0.027125954
peak.9366	chr9	59656795	59657195	401	*	126.6510002	121.1921758	12.01099042	11.02922284	-0.005156865	0.973839365	0.998372598	-3.044935045	1.38E-05	6.72E-05	-3.463884076	1.01E-06	1.47E-05
peak.9367	chr9	59660367	59660767	401	*	64.73273344	86.16006246	19.21758467	17.15656886	0.134016283	0.507360097	0.855565419	-1.477359736	0.039200082	0.049450245	-1.982886444	0.005877235	0.008698627
peak.9368	chr9	59681774	59682174	401	*	135.0944002	121.1921758	8.407693293	11.02922284	-0.029407394	0.857921916	0.983762924	-3.58886544	2.48E-06	1.80E-05	-3.473893645	1.16E-06	1.60E-05
peak.9369	chr9	59750463	59750863	401	*	62.85642232	86.16006246	7.206594251	8.578284432	0.150383548	0.449569265	0.813876821	-2.720365723	0.000675352	0.001482819	-2.801747445	0.000268483	0.000688505
peak.9370	chr9	59810899	59811299	401	*	169.8061558	131.6071284	20.41868371	24.50938409	-0.092518867	0.595418528	0.90626392	-2.74552677	3.50E-05	0.000137726	-2.852609408	1.07E-05	6.53E-05
peak.9371	chr9	59942008	59942408	401	*	47.84593341	66.27697112	8.407693293	12.25469205	0.161124264	0.400501156	0.767438583	-2.181373044	0.003467369	0.005844535	-1.982431019	0.004095292	0.006356948
peak.9372	chr9	59949951	59950351	401	*	177.3114003	124.9794313	6.005495209	23.28391489	-0.134275402	0.466149888	0.82680719	-4.351906887	8.81E-08	1.58E-06	-2.956025507	4.93E-06	3.89E-05
peak.9373	chr9	59950987	59951387	401	*	302.0860894	145.8093365	2.402198084	35.53860693	-0.441027882	0.122204457	0.385595066				-3.10981584	1.82E-06	2.05E-05
peak.9374	chr9	59952739	59953139	401	*	114.454978	75.74510985	43.2395655	17.15656886	-0.172525534	0.37720916	0.743649815	-1.182040574	0.0528745	0.064820709	-2.756092739	3.28E-05	0.000142749
peak.9375	chr9	60094223	60094623	401	*	236.4152004	253.746118	24.02198084	44.11689136	0.040820921	0.78562218	0.971025509	-2.984110698	1.38E-06	1.17E-05	-2.494046746	1.81E-05	9.53E-05
peak.9376	chr9	60195113	60195513	401	*	101.3208002	115.5112925	18.01648563	12.25469205	0.066705157	0.701200904	0.948700604	-2.19493689	0.001377916	0.002683771	-2.996505264	2.91E-05	0.000131418
peak.9377	chr9	60202345	60202745	401	*	47.84593341	80.47917922	13.21208946	9.803753636	0.30522198	0.207544646	0.533245925	-1.575473587	0.026315514	0.034503589	-2.27357075	0.002066428	0.003561283
peak.9378	chr9	60602932	60603332	401	*	49.72224452	118.3517341	36.03297125	31.86219932	0.796417142	0.029622705	0.149974477	-0.294048029	0.628194914	0.646744753	-0.793736046	0.192589437	0.211686903
peak.9379	chr9	60687770	60688170	401	*	96.63002238	163.7988001	9.608792334	20.83297648	0.309657538	0.201401438	0.523995485	-2.937699362	8.79E-05	0.000285801	-2.266356601	0.000707615	0.001466851
peak.9380	chr9	61015402	61015802	401	*	197.012667	142.022081	32.42967413	34.31313773	-0.126216453	0.466214306	0.82680719	-2.31943938	0.000123483	0.000375529	-2.551278749	1.92E-05	9.97E-05
peak.9381	chr9	61144947	61145347	401	*	30.02097783	27.45760232	79.27253676	7.352815227	-0.025352472	0.888823856	0.991375825	1.471602952	0.018491856	0.025202652	-1.924234391	0.012567387	0.01709735
peak.9382	chr9	61151873	61152273	401	*	24.39204448	77.6387376	33.63077317	9.803753636	1.138354275	0.01109842	0.076745097	0.605148756	0.365520688	0.387263709	-1.362600202	0.071439134	0.083957635
peak.9383	chr9	61164938	61165338	401	*	102.2589557	166.6392417	7.206594251	31.86219932	0.288732843	0.202066627	0.524892756	-3.411929944	8.48E-06	4.56E-05	-1.723646658	0.004430357	0.006807199
peak.9384	chr9	61186916	61187316	401	*	16.88680003	85.21324859	4.804396167	7.352815227	1.833261106	0.000367941	0.007727201	-1.501959805	0.086878766	0.101883591	-1.226458769	0.120047514	0.135854876
peak.9385	chr9	61370275	61370675	401	*	62.85642232	40.71299655	79.27253676	14.70563045	-0.192048678	0.347255208	0.714420006	0.470841505	0.422919172	0.444578349	-2.111115353	0.001643442	0.002938945
peak.9386	chr9	61403984	61404384	401	*	80.68137791	196.9372856	7.206594251	13.48016125	0.832565213	0.026076358	0.137249867	-3.081901081	6.09E-05	0.000211924	-2.556566493	0.000161072	0.000460634
peak.9387	chr9	61468365	61468765	401	*	24.39204448	43.55343817	100.8923195	13.48016125	0.337364862	0.188699968	0.502927103	2.110449007	0.000631467	0.001402752	-0.991384182	0.16126647	0.179079731
peak.9388	chr9	61489399	61489799	401	*	97.56817793	62.48971563	45.64176359	15.93109966	-0.186043016	0.366041847	0.734774079	-0.878887476	0.161869819	0.18076254	-2.616731435	0.000137174	0.000408076
peak.9389	chr9	61491382	61491782	401	*	14.07233336	18.93627746	133.3219936	8.578284432	0.133096453	0.536587018	0.875638766	3.217116969	1.03E-06	9.48E-06	-0.875268291	0.269790278	0.290789083
peak.9390	chr9	61914460	61914860	401	*	124.7746891	139.1816394	13.21208946	9.803753636	0.056244592	0.741376485	0.961846391	-2.878862131	5.18E-05	0.000187243	-3.531770264	1.76E-06	2.01E-05
peak.9391	chr9	62122673	62123073	401	*	67.54720011	56.80883239	32.42967413	12.25469205	-0.05427696	0.73972294	0.961555055	-0.851454155	0.164295733	0.183229996	-2.425717125	0.000381778	0.0009021
peak.9392	chr9	62181109	62181509	401	*	15.01048891	24.6171607	138.1263898	4.901876818	0.255860897	0.292209189	0.648386538	3.199303577	6.97E-07	7.01E-06	-1.562085276	0.069615954	0.081952114
peak.9393	chr9	62366641	62367041	401	*	272.0651115	87.10687633	55.25055592	19.60750727	-0.59566775	0.102329598	0.342683402	-1.897577141	0.032461823	0.041693617	-3.547518492	7.60E-05	0.000261506
peak.9394	chr9	62525846	62526246	401	*	122.898378	142.022081	2.402198084	11.02922284	0.069611503	0.676375962	0.943013111				-3.373557408	2.02E-06	2.17E-05
peak.9395	chr9	62527760	62528160	401	*	44.09331118	55.86201852	9.608792334	19.60750727	0.112123402	0.535272201	0.87494535	-1.916348748	0.009080761	0.013410793	-1.296850463	0.047714038	0.057873726
peak.9396	chr9	62534665	62535065	401	*	231.7244226	198.8309134	8.407693293	25.7348533	-0.04702482	0.760511896	0.96644706	-4.31758768	4.92E-09	2.20E-07	-3.14077832	3.31E-07	7.59E-06
peak.9397	chr9	62739079	62739479	401	*	54.41302231	68.17059887	12.01099042	12.25469205	0.108055316	0.547613945	0.881742222	-1.896669624	0.00749258	0.011312508	-2.105562715	0.002475823	0.004149018
peak.9398	chr9	63058354	63058754	401	*	195.1363559	159.0647307	52.84835784	29.41126091	-0.065439647	0.671790182	0.941828186	-1.643851667	0.004236924	0.00694638	-2.763114399	3.89E-06	3.33E-05
peak.9399	chr9	63072673	63073073	401	*	44.09331118	58.70246014	8.407693293	8.578284432	0.134764293	0.47307917	0.8337183	-2.080925184	0.005849564	0.009146456	-2.255479628	0.002162127	0.003698641
peak.9400	chr9	63075247	63075647	401	*	91.00108903	73.85148211	2.402198084	13.48016125	-0.066076168	0.715674408	0.95437729				-2.627897283	0.000232851	0.000614766
peak.9401	chr9	63092223	63092623	401	*	60.98011121	65.33015725	9.608792334	20.83297648	0.035536228	0.829020941	0.979009756	-2.35729862	0.001324645	0.002596474	-1.647030451	0.011190497	0.015429107
peak.9402	chr9	63101030	63101430	401	*	83.49584458	67.223785	13.21208946	19.60750727	-0.076336263	0.645296217	0.931377848	-2.371549795	0.000506961	0.001171707	-2.151081869	0.000773874	0.001579886
peak.9403	chr9	63135809	63136209	401	*	73.17613345	132.5539422	9.608792334	12.25469205	0.371738173	0.15728703	0.450333746	-2.570857815	0.000641628	0.00142115	-2.566677808	0.000357579	0.00086001
peak.9404	chr9	63413144	63413544	401	*	28.14466671	37.87255493	9.608792334	13.48016125	0.142949518	0.462336815	0.823172218	-1.309392643	0.076802404	0.09094559	-1.154917551	0.095304748	0.109607706
peak.9405	chr9	63613446	63613846	401	*	76.92875568	148.6497781	2.402198084	13.48016125	0.468952213	0.101492111	0.341465957				-2.473434602	0.00032238	0.000790237
peak.9406	chr9	63615998	63616398	401	*	116.3312891	55.86201852	49.24506071	24.50938409	-0.434883772	0.125360647	0.390667396	-1.001623957	0.112309871	0.12886342	-2.283579122	0.000520276	0.001149
peak.9407	chr9	64173014	64173414	401	*	78.80506679	71.01104049	24.02198084	13.48016125	-0.027710326	0.8791087	0.99042016	-1.437338323	0.039086367	0.049325781	-2.536189047	0.000558141	0.001214081
peak.9408	chr9	64178996	64179396	401	*	68.48535566	88.05369021	8.407693293	13.48016125	0.124166268	0.518509479	0.863715489	-2.647169846	0.000699948	0.001525241	-2.312290516	0.001238592	0.002319147
peak.9409	chr9	64309538	64309938	401	*	153.8575114	142.9688949	4.804396167	20.83297648	-0.014163219	0.926794305	0.996084524	-4.410981314	1.71E-07	2.56E-06	-2.848012975	7.30E-06	5.05E-05
peak.9410	chr9	64583920	64584320	401	*	14.07233336	75.74510985	2.402198084	7.352815227	1.892435876	0.000277802	0.00650411				-1.015522941	0.201841521	0.221213447
