peak.id	seqnames	start	end	strand	annot
peak.4494	chr18	58644359	58644759	*	intergenic
peak.4495	chr18	60706554	60706954	*	intron
peak.4496	chr18	60731795	60732195	*	intergenic
peak.4497	chr18	60756333	60756733	*	intergenic
peak.4498	chr18	60782920	60783320	*	intergenic
peak.4499	chr18	60848856	60849256	*	promoter-tss
peak.4500	chr18	61158705	61159105	*	intron
peak.4501	chr18	61193193	61193593	*	intergenic
peak.4502	chr18	61212960	61213360	*	intergenic
peak.4503	chr18	61217240	61217640	*	intergenic
peak.4504	chr18	61220225	61220625	*	promoter-tss
peak.4505	chr18	61229073	61229473	*	intron
peak.4506	chr18	61246111	61246511	*	intron
peak.4507	chr18	61314125	61314525	*	intron
peak.4508	chr18	61318424	61318824	*	intron
peak.4509	chr18	61326236	61326636	*	intron
peak.4510	chr18	61331358	61331758	*	intron
peak.4511	chr18	61362928	61363328	*	intron
peak.4512	chr18	61380132	61380532	*	intron
peak.4513	chr18	61388185	61388585	*	intron
peak.4514	chr18	61423023	61423423	*	intergenic
peak.4515	chr18	61449951	61450351	*	intergenic
peak.4516	chr18	61647066	61647466	*	tts
peak.4517	chr18	61661670	61662070	*	intron
peak.4518	chr18	61675696	61676096	*	intergenic
peak.4519	chr18	61760609	61761009	*	intron
peak.4520	chr18	62065667	62066067	*	intergenic
peak.4521	chr18	62548692	62549092	*	promoter-tss
peak.4522	chr18	62703999	62704399	*	intron
peak.4523	chr18	62803085	62803485	*	intergenic
peak.4524	chr18	62917510	62917910	*	intergenic
peak.4525	chr18	62974858	62975258	*	intergenic
peak.4526	chr18	62977605	62978005	*	promoter-tss
peak.4527	chr18	62987945	62988345	*	intron
peak.4528	chr18	63181620	63182020	*	intron
peak.4529	chr18	63267180	63267580	*	intron
peak.4530	chr18	63285893	63286293	*	intron
peak.4531	chr18	63624894	63625294	*	intergenic
peak.4532	chr18	64801569	64801969	*	intergenic
peak.4533	chr18	64991403	64991803	*	intron
peak.4534	chr18	64994369	64994769	*	intron
peak.4535	chr18	65050650	65051050	*	intron
peak.4536	chr18	65139224	65139624	*	intron
peak.4537	chr18	65348596	65348996	*	intron
peak.4538	chr18	65434758	65435158	*	intron
peak.4539	chr18	65516023	65516423	*	intron
peak.4540	chr18	65557081	65557481	*	intron
peak.4541	chr18	65677886	65678286	*	intron
peak.4542	chr18	65710892	65711292	*	intron
peak.4543	chr18	65737166	65737566	*	intron
peak.4544	chr18	65800120	65800520	*	promoter-tss
peak.4545	chr18	65939684	65940084	*	promoter-tss
peak.4546	chr18	65946157	65946557	*	intergenic
peak.4547	chr18	65959040	65959440	*	intron
peak.4548	chr18	65961004	65961404	*	intron
peak.4549	chr18	65970053	65970453	*	promoter-tss
peak.4550	chr18	65979890	65980290	*	tts
peak.4551	chr18	66015461	66015861	*	intergenic
peak.4552	chr18	66017685	66018085	*	intergenic
peak.4553	chr18	66019835	66020235	*	intergenic
peak.4554	chr18	67558325	67558725	*	intergenic
peak.4555	chr18	67668086	67668486	*	3' utr
peak.4556	chr18	68288138	68288538	*	intron
peak.4557	chr18	68300151	68300551	*	promoter-tss
peak.4558	chr18	68493883	68494283	*	intergenic
peak.4559	chr18	69344330	69344730	*	promoter-tss
peak.4560	chr18	69662637	69663037	*	intron
peak.4561	chr18	70123335	70123735	*	intron
peak.4562	chr18	70530299	70530699	*	promoter-tss
peak.4563	chr18	70590559	70590959	*	intron
peak.4564	chr18	71557144	71557544	*	intron
peak.4565	chr18	71595424	71595824	*	intron
peak.4566	chr18	72257336	72257736	*	intron
peak.4567	chr18	72348872	72349272	*	intron
peak.4568	chr18	72949858	72950258	*	intergenic
peak.4569	chr18	73267094	73267494	*	intergenic
peak.4570	chr18	73472326	73472726	*	intergenic
peak.4571	chr18	73578460	73578860	*	intron
peak.4572	chr18	73755287	73755687	*	intergenic
peak.4573	chr18	73863286	73863686	*	intron
peak.4574	chr18	73993987	73994387	*	intron
peak.4575	chr18	74025597	74025997	*	intron
peak.4576	chr18	74215863	74216263	*	promoter-tss
peak.4577	chr18	74452033	74452433	*	intron
peak.4578	chr18	74704069	74704469	*	intron
peak.4579	chr18	74737159	74737559	*	intron
peak.4580	chr18	74777307	74777707	*	tts
peak.4581	chr18	74958594	74958994	*	intron
peak.4582	chr18	74987831	74988231	*	intergenic
peak.4583	chr18	74991971	74992371	*	intergenic
peak.4584	chr18	74994155	74994555	*	intergenic
peak.4585	chr18	75018469	75018869	*	promoter-tss
peak.4586	chr18	75026422	75026822	*	intron
peak.4587	chr18	75074976	75075376	*	intron
peak.4588	chr18	75145388	75145788	*	intron
peak.4589	chr18	75264752	75265152	*	intron
peak.4590	chr18	75501577	75501977	*	intron
peak.4591	chr18	75598456	75598856	*	intron
peak.4592	chr18	75641686	75642086	*	intron
peak.4593	chr18	75687132	75687532	*	intron
peak.4594	chr18	75695228	75695628	*	intron
peak.4595	chr18	76090458	76090858	*	tts
peak.4596	chr18	76188198	76188598	*	intergenic
peak.4597	chr18	76215935	76216335	*	intergenic
peak.4598	chr18	76245556	76245956	*	intron
peak.4599	chr18	77047193	77047593	*	promoter-tss
peak.4600	chr18	77452599	77452999	*	intergenic
peak.4601	chr18	77495835	77496235	*	intron
peak.4602	chr18	77505162	77505562	*	intron
peak.4603	chr18	77644135	77644535	*	intron
peak.4604	chr18	77664346	77664746	*	intron
peak.4605	chr18	77700633	77701033	*	intron
peak.4606	chr18	77709377	77709777	*	intron
peak.4607	chr18	77732802	77733202	*	intergenic
peak.4608	chr18	77773510	77773910	*	promoter-tss
peak.4609	chr18	78085139	78085539	*	intergenic
peak.4610	chr18	78091355	78091755	*	intergenic
peak.4611	chr18	78098462	78098862	*	intergenic
peak.4612	chr18	78793606	78794006	*	intron
peak.4613	chr18	78802534	78802934	*	intron
peak.4614	chr18	78873324	78873724	*	intron
peak.4615	chr18	78981883	78982283	*	intron
peak.4616	chr18	79336435	79336835	*	intergenic
peak.4617	chr18	79546678	79547078	*	intergenic
peak.4618	chr18	79844916	79845316	*	intergenic
peak.4619	chr18	80236632	80237032	*	5' utr
peak.4620	chr18	81052489	81052889	*	intergenic
peak.4621	chr18	81522876	81523276	*	intergenic
peak.4622	chr18	81651183	81651583	*	intergenic
peak.4623	chr18	81816928	81817328	*	intergenic
peak.4624	chr18	81940165	81940565	*	intergenic
peak.4625	chr18	82001557	82001957	*	intergenic
peak.4626	chr18	82004332	82004732	*	intergenic
peak.4627	chr18	82047851	82048251	*	intergenic
peak.4628	chr18	82051384	82051784	*	intergenic
peak.4629	chr18	82474417	82474817	*	promoter-tss
peak.4630	chr18	82514666	82515066	*	intron
peak.4631	chr18	82636114	82636514	*	intron
peak.4632	chr18	82726031	82726431	*	intergenic
peak.4633	chr18	82765291	82765691	*	intergenic
peak.4634	chr18	82837296	82837696	*	intergenic
peak.4635	chr18	82912551	82912951	*	intron
peak.4636	chr18	82920589	82920989	*	promoter-tss
peak.4637	chr18	82957932	82958332	*	intron
peak.4638	chr18	84372103	84372503	*	intron
peak.4639	chr18	84413590	84413990	*	intron
peak.4640	chr18	84856342	84856742	*	intron
peak.4641	chr18	84951418	84951818	*	promoter-tss
peak.4642	chr18	85373028	85373428	*	intergenic
peak.4643	chr18	88746520	88746920	*	intergenic
peak.4644	chr18	88971616	88972016	*	promoter-tss
peak.4645	chr19	3325786	3326186	*	intron
peak.4646	chr19	3353844	3354244	*	intron
peak.4647	chr19	3575881	3576281	*	promoter-tss
peak.4648	chr19	3693978	3694378	*	intergenic
peak.4649	chr19	3741605	3742005	*	intergenic
peak.4650	chr19	3882180	3882580	*	intron
peak.4651	chr19	3912731	3913131	*	promoter-tss
peak.4652	chr19	4014807	4015207	*	intergenic
peak.4653	chr19	4032685	4033085	*	intergenic
peak.4654	chr19	4089081	4089481	*	intergenic
peak.4655	chr19	4098166	4098566	*	intron
peak.4656	chr19	4101342	4101742	*	intron
peak.4657	chr19	4118995	4119395	*	intron
peak.4658	chr19	4120171	4120571	*	intron
peak.4659	chr19	4121411	4121811	*	promoter-tss
peak.4660	chr19	4139463	4139863	*	promoter-tss
peak.4661	chr19	4366605	4367005	*	intron
peak.4662	chr19	4484340	4484740	*	intergenic
peak.4663	chr19	4502291	4502691	*	intergenic
peak.4664	chr19	4510114	4510514	*	promoter-tss
peak.4665	chr19	4889404	4889804	*	3' utr
peak.4666	chr19	4942026	4942426	*	intron
peak.4667	chr19	4948228	4948628	*	intergenic
peak.4668	chr19	4961867	4962267	*	promoter-tss
peak.4669	chr19	5017617	5018017	*	intergenic
peak.4670	chr19	5023567	5023967	*	promoter-tss
peak.4671	chr19	5088162	5088562	*	promoter-tss
peak.4672	chr19	5295338	5295738	*	promoter-tss
peak.4673	chr19	5366521	5366921	*	promoter-tss
peak.4674	chr19	5406454	5406854	*	promoter-tss
peak.4675	chr19	5488972	5489372	*	promoter-tss
peak.4676	chr19	5490227	5490627	*	promoter-tss
peak.4677	chr19	5688815	5689215	*	promoter-tss
peak.4678	chr19	5798410	5798810	*	non-coding
peak.4679	chr19	5802421	5802821	*	promoter-tss
peak.4680	chr19	5924760	5925160	*	promoter-tss
peak.4681	chr19	5925930	5926330	*	intergenic
peak.4682	chr19	6118387	6118787	*	promoter-tss
peak.4683	chr19	6127732	6128132	*	intron
peak.4684	chr19	6182683	6183083	*	intergenic
peak.4685	chr19	6236086	6236486	*	promoter-tss
peak.4686	chr19	6241298	6241698	*	promoter-tss
peak.4687	chr19	6334664	6335064	*	promoter-tss
peak.4688	chr19	6363355	6363755	*	promoter-tss
peak.4689	chr19	6366513	6366913	*	intron
peak.4690	chr19	6377286	6377686	*	non-coding
peak.4691	chr19	6617178	6617578	*	intergenic
peak.4692	chr19	6619740	6620140	*	intergenic
peak.4693	chr19	6662360	6662760	*	intergenic
peak.4694	chr19	6909858	6910258	*	promoter-tss
peak.4695	chr19	6951392	6951792	*	3' utr
peak.4696	chr19	6992435	6992835	*	promoter-tss
peak.4697	chr19	7039983	7040383	*	promoter-tss
peak.4698	chr19	7206150	7206550	*	promoter-tss
peak.4699	chr19	7212238	7212638	*	intergenic
peak.4700	chr19	7258790	7259190	*	intergenic
peak.4701	chr19	7341570	7341970	*	promoter-tss
peak.4702	chr19	7443288	7443688	*	intron
peak.4703	chr19	8132189	8132589	*	promoter-tss
peak.4704	chr19	8405289	8405689	*	promoter-tss
peak.4705	chr19	8566090	8566490	*	intergenic
peak.4706	chr19	8588470	8588870	*	intergenic
peak.4707	chr19	8723218	8723618	*	promoter-tss
peak.4708	chr19	8741246	8741646	*	promoter-tss
peak.4709	chr19	8786185	8786585	*	promoter-tss
peak.4710	chr19	8798423	8798823	*	promoter-tss
peak.4711	chr19	8802218	8802618	*	promoter-tss
peak.4712	chr19	8817034	8817434	*	intron
peak.4713	chr19	8819266	8819666	*	promoter-tss
peak.4714	chr19	8861018	8861418	*	intergenic
peak.4715	chr19	8880713	8881113	*	promoter-tss
peak.4716	chr19	8883609	8884009	*	promoter-tss
peak.4717	chr19	8885588	8885988	*	intron
peak.4718	chr19	8917619	8918019	*	intergenic
peak.4719	chr19	8929118	8929518	*	promoter-tss
peak.4720	chr19	8945347	8945747	*	intron
peak.4721	chr19	8966978	8967378	*	tts
peak.4722	chr19	9101072	9101472	*	intergenic
peak.4723	chr19	9144578	9144978	*	intergenic
peak.4724	chr19	9169861	9170261	*	intergenic
peak.4725	chr19	9170993	9171393	*	intergenic
peak.4726	chr19	9899442	9899842	*	promoter-tss
peak.4727	chr19	10059081	10059481	*	3' utr
peak.4728	chr19	10204009	10204409	*	promoter-tss
peak.4729	chr19	10331699	10332099	*	intergenic
peak.4730	chr19	10496944	10497344	*	intergenic
peak.4731	chr19	10536172	10536572	*	intron
peak.4732	chr19	10576777	10577177	*	promoter-tss
peak.4733	chr19	10605266	10605666	*	promoter-tss
peak.4734	chr19	10608551	10608951	*	intron
peak.4735	chr19	10700494	10700894	*	intron
peak.4736	chr19	10888462	10888862	*	intergenic
peak.4737	chr19	10905669	10906069	*	3' utr
peak.4738	chr19	10912710	10913110	*	intergenic
peak.4739	chr19	10949160	10949560	*	promoter-tss
peak.4740	chr19	10952044	10952444	*	intergenic
peak.4741	chr19	11812281	11812681	*	intron
peak.4742	chr19	11813734	11814134	*	intron
peak.4743	chr19	11817488	11817888	*	intron
peak.4744	chr19	11819782	11820182	*	promoter-tss
peak.4745	chr19	11965243	11965643	*	promoter-tss
peak.4746	chr19	12470491	12470891	*	intron
peak.4747	chr19	12796025	12796425	*	promoter-tss
peak.4748	chr19	14123698	14124098	*	intergenic
peak.4749	chr19	14566710	14567110	*	intron
peak.4750	chr19	14582652	14583052	*	intron
peak.4751	chr19	14584243	14584643	*	intron
peak.4752	chr19	14586203	14586603	*	intron
peak.4753	chr19	14591610	14592010	*	intron
peak.4754	chr19	14616185	14616585	*	intergenic
peak.4755	chr19	15803308	15803708	*	intergenic
peak.4756	chr19	15996837	15997237	*	intron
peak.4757	chr19	16245956	16246356	*	intron
peak.4758	chr19	16380233	16380633	*	intron
peak.4759	chr19	18998978	18999378	*	intron
peak.4760	chr19	18999932	19000332	*	intron
peak.4761	chr19	19000990	19001390	*	promoter-tss
peak.4762	chr19	19058069	19058469	*	intron
peak.4763	chr19	19064876	19065276	*	intron
peak.4764	chr19	20344500	20344900	*	intergenic
peak.4765	chr19	20445543	20445943	*	intergenic
peak.4766	chr19	21144677	21145077	*	intergenic
peak.4767	chr19	21274188	21274588	*	intron
peak.4768	chr19	21289096	21289496	*	intergenic
peak.4769	chr19	21301874	21302274	*	intergenic
peak.4770	chr19	21499610	21500010	*	intergenic
peak.4771	chr19	21652739	21653139	*	promoter-tss
peak.4772	chr19	22337416	22337816	*	intron
peak.4773	chr19	22356827	22357227	*	intron
peak.4774	chr19	22965808	22966208	*	intron
peak.4775	chr19	23133923	23134323	*	intergenic
peak.4776	chr19	23136925	23137325	*	intergenic
peak.4777	chr19	23148882	23149282	*	promoter-tss
peak.4778	chr19	24170871	24171271	*	intron
peak.4779	chr19	24200532	24200932	*	intron
peak.4780	chr19	24212604	24213004	*	intron
peak.4781	chr19	24248741	24249141	*	intergenic
peak.4782	chr19	24270855	24271255	*	intron
peak.4783	chr19	24279606	24280006	*	intron
peak.4784	chr19	24484702	24485102	*	intron
peak.4785	chr19	25138433	25138833	*	intron
peak.4786	chr19	25141579	25141979	*	intron
peak.4787	chr19	25154766	25155166	*	intron
peak.4788	chr19	25241506	25241906	*	intron
peak.4789	chr19	25263670	25264070	*	intron
peak.4790	chr19	25598695	25599095	*	intron
peak.4791	chr19	25616768	25617168	*	intron
peak.4792	chr19	26000953	26001353	*	intergenic
peak.4793	chr19	26606222	26606622	*	intron
peak.4794	chr19	26676167	26676567	*	intron
peak.4795	chr19	26845270	26845670	*	intergenic
peak.4796	chr19	27038289	27038689	*	intergenic
peak.4797	chr19	27185535	27185935	*	intergenic
peak.4798	chr19	27197296	27197696	*	intergenic
peak.4799	chr19	27218885	27219285	*	intron
peak.4800	chr19	27225456	27225856	*	intron
peak.4801	chr19	27276665	27277065	*	intergenic
peak.4802	chr19	27322282	27322682	*	promoter-tss
peak.4803	chr19	27348043	27348443	*	intergenic
peak.4804	chr19	27429780	27430180	*	promoter-tss
peak.4805	chr19	27663044	27663444	*	intergenic
peak.4806	chr19	27875789	27876189	*	intron
peak.4807	chr19	27914188	27914588	*	intron
peak.4808	chr19	27953720	27954120	*	intron
peak.4809	chr19	28012309	28012709	*	intergenic
peak.4810	chr19	28309610	28310010	*	intron
peak.4811	chr19	28580013	28580413	*	intron
peak.4812	chr19	28778380	28778780	*	intergenic
peak.4813	chr19	28870302	28870702	*	intron
peak.4814	chr19	28875920	28876320	*	intron
peak.4815	chr19	28876892	28877292	*	intron
peak.4816	chr19	29044517	29044917	*	intron
peak.4817	chr19	29052776	29053176	*	intergenic
peak.4818	chr19	29088356	29088756	*	intergenic
peak.4819	chr19	29285511	29285911	*	intron
peak.4820	chr19	29361754	29362154	*	promoter-tss
peak.4821	chr19	29513387	29513787	*	intron
peak.4822	chr19	29820807	29821207	*	intergenic
peak.4823	chr19	30137678	30138078	*	intron
peak.4824	chr19	30174099	30174499	*	intron
peak.4825	chr19	30358942	30359342	*	intergenic
peak.4826	chr19	30839235	30839635	*	intron
peak.4827	chr19	31082620	31083020	*	promoter-tss
peak.4828	chr19	31322126	31322526	*	intron
peak.4829	chr19	32173606	32174006	*	intron
peak.4830	chr19	32424598	32424998	*	intergenic
peak.4831	chr19	32792636	32793036	*	intron
peak.4832	chr19	33223194	33223594	*	intron
peak.4833	chr19	33331736	33332136	*	intron
peak.4834	chr19	33335141	33335541	*	intron
peak.4835	chr19	33391591	33391991	*	intron
peak.4836	chr19	34544719	34545119	*	intergenic
peak.4837	chr19	34857754	34858154	*	intron
peak.4838	chr19	35174662	35175062	*	intergenic
peak.4839	chr19	36083375	36083775	*	promoter-tss
peak.4840	chr19	36638125	36638525	*	intron
peak.4841	chr19	36742514	36742914	*	intergenic
peak.4842	chr19	36795552	36795952	*	intergenic
peak.4843	chr19	36796998	36797398	*	intergenic
peak.4844	chr19	36838504	36838904	*	intron
peak.4845	chr19	37033957	37034357	*	intron
peak.4846	chr19	37072910	37073310	*	intron
peak.4847	chr19	37174938	37175338	*	intron
peak.4848	chr19	37177988	37178388	*	intron
peak.4849	chr19	37211446	37211846	*	intron
peak.4850	chr19	37375756	37376156	*	promoter-tss
peak.4851	chr19	37565819	37566219	*	intron
peak.4852	chr19	37680730	37681130	*	intron
peak.4853	chr19	37740025	37740425	*	intergenic
peak.4854	chr19	37881616	37882016	*	intergenic
peak.4855	chr19	38003689	38004089	*	intron
peak.4856	chr19	38132538	38132938	*	promoter-tss
peak.4857	chr19	38292854	38293254	*	intron
peak.4858	chr19	38327067	38327467	*	intergenic
peak.4859	chr19	38363310	38363710	*	intergenic
peak.4860	chr19	38406110	38406510	*	tts
peak.4861	chr19	38730790	38731190	*	intron
peak.4862	chr19	40612139	40612539	*	promoter-tss
peak.4863	chr19	40830698	40831098	*	promoter-tss
peak.4864	chr19	40873162	40873562	*	intron
peak.4865	chr19	41279581	41279981	*	intron
peak.4866	chr19	41310023	41310423	*	intron
peak.4867	chr19	41332985	41333385	*	intron
peak.4868	chr19	41524638	41525038	*	intergenic
peak.4869	chr19	41657384	41657784	*	intron
peak.4870	chr19	41693965	41694365	*	intron
peak.4871	chr19	41697429	41697829	*	intron
peak.4872	chr19	41801976	41802376	*	promoter-tss
peak.4873	chr19	41849929	41850329	*	intergenic
peak.4874	chr19	41934113	41934513	*	promoter-tss
peak.4875	chr19	41949524	41949924	*	intron
peak.4876	chr19	41956665	41957065	*	intron
peak.4877	chr19	41969168	41969568	*	intron
peak.4878	chr19	42008049	42008449	*	intron
peak.4879	chr19	42017289	42017689	*	intron
peak.4880	chr19	42022180	42022580	*	intron
peak.4881	chr19	42047925	42048325	*	intron
peak.4882	chr19	42179406	42179806	*	intron
peak.4883	chr19	42461404	42461804	*	intergenic
peak.4884	chr19	42510524	42510924	*	intergenic
peak.4885	chr19	42571331	42571731	*	intron
peak.4886	chr19	43207140	43207540	*	intron
peak.4887	chr19	43516648	43517048	*	intron
peak.4888	chr19	43524462	43524862	*	promoter-tss
peak.4889	chr19	43889681	43890081	*	intron
peak.4890	chr19	43944553	43944953	*	intergenic
peak.4891	chr19	44087365	44087765	*	intron
peak.4892	chr19	44185169	44185569	*	intron
peak.4893	chr19	44321732	44322132	*	intergenic
peak.4894	chr19	44825190	44825590	*	intron
peak.4895	chr19	44882641	44883041	*	intergenic
peak.4896	chr19	44914815	44915215	*	intergenic
peak.4897	chr19	45114142	45114542	*	intergenic
peak.4898	chr19	45363388	45363788	*	promoter-tss
peak.4899	chr19	45441732	45442132	*	intron
peak.4900	chr19	45565376	45565776	*	intron
peak.4901	chr19	45567376	45567776	*	intron
peak.4902	chr19	45593199	45593599	*	intron
peak.4903	chr19	45783434	45783834	*	promoter-tss
peak.4904	chr19	45843068	45843468	*	intron
peak.4905	chr19	45998465	45998865	*	promoter-tss
peak.4906	chr19	46016020	46016420	*	intergenic
peak.4907	chr19	46056208	46056608	*	promoter-tss
peak.4908	chr19	46075655	46076055	*	promoter-tss
peak.4909	chr19	46152220	46152620	*	promoter-tss
peak.4910	chr19	46153046	46153446	*	intron
peak.4911	chr19	46180017	46180417	*	intron
peak.4912	chr19	46216959	46217359	*	intron
peak.4913	chr19	46338541	46338941	*	promoter-tss
peak.4914	chr19	46356718	46357118	*	promoter-tss
peak.4915	chr19	46386015	46386415	*	intron
peak.4916	chr19	46395040	46395440	*	intron
peak.4917	chr19	46397809	46398209	*	intron
